Account,Date,TimeOpened,TimeClosed,TradeType,StopType,StopMultiple,PriceOpen,PriceClose,PriceStopTarget,TotalPremium,Qty,Commission,ProfitLoss,Status,ShortPut,LongPut,ShortCall,LongCall,BuyingPower,StopMultipleResult,Slippage,StopTrigger,PutDelta,CallDelta,Template,Strategy,PriceLong,PriceShort,OpenDate,OpenTime,CloseDate,CloseTime,TradeID,ParentTradeID,ContractCount
IB:U***1614,3/2/2026,2:16 PM,3:08 PM,PutSpread,ShortREL,1,1.8,-3.45,3.6,360,2,8.7636,-338.7636,Stopped,6870,6770,,,19640,-0.916666666666666,0.20,Double Bid,-0.176237434116571,,ema-t PCS,EMA-T,0.07,1.87,2026-03-02,14:16:01,2026-03-02,15:08:39,16277,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:19 PM,2:30 PM,CallSpread,ShortREL,1,2.1,-4.25,4.2,210,1,4.83135,-219.83135,Stopped,,,6905,6955,4790,-1.02380952380952,0.10,Double Bid,,0.194775629579451,EMA-V Puts w Hedge,EMA-VWAP,0,2.1,2026-03-02,14:19:00,2026-03-02,14:30:39,16279,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:19 PM,3:07 PM,PutSpread,ShortREL,1,1.375,-2.5,2.75,275,2,8.9636,-233.9636,Stopped,6870,6770,,,19725.0,-0.818181818181818,0,Double Bid,-0.15753841217073,,EMA-V Puts w Hedge,EMA-VWAP,0.075,1.45,2026-03-02,14:19:00,2026-03-02,15:07:34,16280,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:29 PM,3:07 PM,PutSpread,ShortREL,1,2.25,-5.7,4.5,450,2,9.1636,-699.1636,Stopped,6885,6785,,,19550,-1.53333333333333,1.3,Double Bid,-0.273771105931952,,ema-t PCS,EMA-T,0.12,2.37,2026-03-02,14:29:23,2026-03-02,15:07:25,16282,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:29 PM,4:02 PM,CallSpread,ShortREL,1,1.65,0,3.3,165,1,1.64045,163.35955,Expired,,,6910,6955,4335,1,0,Double Bid,,0.170164116381535,EMA-V Puts w Hedge,EMA-VWAP,0,1.65,2026-03-02,14:29:47,2026-03-02,16:02:07,16287,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:29 PM,3:07 PM,PutSpread,ShortREL,1,2.3,-5.85,4.6,460,2,8.7636,-718.7636,Stopped,6885,6785,,,19540,-1.54347826086957,1.35,Double Bid,-0.273311471335003,,EMA-V Puts w Hedge,EMA-VWAP,0.12,2.42,2026-03-02,14:29:47,2026-03-02,15:07:29,16288,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:37 PM,4:02 PM,CallSpread,ShortREL,1,1.3,0,2.6,130,1,1.64045,128.35955,Expired,,,6915,6970,5370,1,0,Double Bid,,0.139987051994556,EMA-V Puts w Hedge,EMA-VWAP,0,1.3,2026-03-02,14:37:00,2026-03-02,16:02:11,16290,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:37 PM,3:06 PM,PutSpread,ShortREL,1,1.725,-3.45,3.4,345,2,8.7636,-353.7636,Stopped,6885,6785,,,19655.0,-1,0.20,Double Bid,-0.213331020387435,,EMA-V Puts w Hedge,EMA-VWAP,0.125,1.85,2026-03-02,14:37:00,2026-03-02,15:06:42,16291,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:46 PM,4:02 PM,CallSpread,ShortREL,1,1.84,0,3.6,184,1,1.64045,182.35955,Expired,,,6905,6970,6316,1,0,Double Bid,,0.247791694088323,EMA-V Puts w Hedge,EMA-VWAP,0,1.84,2026-03-02,14:46:01,2026-03-02,16:02:16,16292,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:46 PM,3:07 PM,PutSpread,ShortREL,1,2.08,-4.1,4.1,416,2,8.9636,-412.9636,Stopped,6885,6785,,,19584,-0.971153846153846,0.1,Double Bid,-0.24533659849511,,EMA-V Puts w Hedge,EMA-VWAP,0.12,2.2,2026-03-02,14:46:01,2026-03-02,15:07:19,16293,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:48 PM,3:06 PM,PutSpread,ShortREL,1,1.55,-3.4,3.1,310,2,9.1636,-379.1636,Stopped,6885,6785,,,19690,-1.19354838709677,0.4,Double Bid,-0.241858691764102,,ema-t PCS,EMA-T,0.1,1.65,2026-03-02,14:48:07,2026-03-02,15:06:35,16295,0,4,SPX,,,,
IB:U***1614,3/2/2026,2:49 PM,3:06 PM,PutSpread,ShortREL,1,2.5,-4.8,5,250,1,6.7818,-236.7818,Stopped,6890,6790,,,9750,-0.92,0.0,Double Bid,-0.286416534997783,,Megatrend Bullish,Megatrend,0.12,2.62,2026-03-02,14:49:00,2026-03-02,15:06:46,16296,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:55 PM,4:02 PM,CallSpread,ShortREL,1,1.3,0,2.6,130,1,1.74045,128.25955,Expired,,,6910,6970,5870,1,0,Double Bid,,0.193382303471557,EMA-V Puts w Hedge,EMA-VWAP,0,1.3,2026-03-02,14:55:10,2026-03-02,16:02:21,16300,0,2,SPX,,,,
IB:U***1614,3/2/2026,2:55 PM,3:06 PM,PutSpread,ShortREL,1,2.125,-4.8,4.2,425,2,9.1636,-544.1636,Stopped,6890,6790,,,19575.0,-1.25882352941176,0.7,Double Bid,-0.261030126191391,,EMA-V Puts w Hedge,EMA-VWAP,0.075,2.2,2026-03-02,14:55:10,2026-03-02,15:06:32,16301,0,4,SPX,,,,
IB:U***1614,3/2/2026,3:04 PM,3:07 PM,PutSpread,ShortREL,1,1.85,-3.9,3.7,185,1,6.3818,-211.3818,Stopped,6885,6785,,,9815,-1.10810810810811,0.3,Double Bid,-0.244039583481945,,Megatrend Bullish,Megatrend,0.1,1.95,2026-03-02,15:04:06,2026-03-02,15:07:00,16303,0,2,SPX,,,,
IB:U***1614,3/2/2026,3:09 PM,4:02 PM,CallSpread,ShortREL,1,1.75,0,3.5,350,2,2.4809,347.5191,Expired,,,6895,6980,16650,1,0,Double Bid,,0.217409660064084,ema-t CCS,EMA-T,0,1.75,2026-03-02,15:09:01,2026-03-02,16:02:26,16304,0,4,SPX,,,,
IB:U***1614,3/2/2026,3:22 PM,3:57 PM,CallSpread,ShortREL,1,2.25,-2,4.5,450,2,6.8627,43.1373,Stopped,,,6885,6920,6550,0.111111111111111,0,Double Bid,,0.319050033509221,ema-t CCS,EMA-T,0.03,2.28,2026-03-02,15:22:07,2026-03-02,15:57:21,16307,0,4,SPX,,,,
IB:U***1614,3/2/2026,3:25 PM,3:57 PM,CallSpread,ShortREL,1,1.45,-2,2.9,290,2,6.6627,-116.6627,Stopped,,,6885,6925,7710,-0.379310344827586,0,Double Bid,,0.186510607457631,ema-t CCS,EMA-T,0.05,1.5,2026-03-02,15:25:07,2026-03-02,15:57:15,16309,0,4,SPX,,,,
IB:U***1614,3/3/2026,9:49 AM,1:40 PM,CallSpread,ShortREL,1,1.68,-3.4,3.3,336,2,6.8627,-350.8627,Stopped,,,6855,6955,19664,-1.02380952380952,0.1,Double Bid,,0.0654584642880913,EMA-V Calls w hedge,EMA-VWAP,0.07,1.75,2026-03-03,09:49:01,2026-03-03,13:40:32,16311,0,4,SPX,,,,
IB:U***1614,3/3/2026,9:49 AM,4:00 PM,PutSpread,ShortREL,1,1.34,0,2.65,134,1,3.1909,130.8091,Expired,6605,6505,,,9866,1,0,Double Bid,-0.0435870770007972,,EMA-V Calls w hedge,EMA-VWAP,0.42,1.76,2026-03-03,09:49:01,2026-03-03,16:00:02,16312,0,2,SPX,,,,
IB:U***1614,3/3/2026,9:58 AM,1:33 PM,CallSpread,ShortREL,1,1.7,-3.6,3.4,340,2,6.6627,-386.6627,Stopped,,,6845,6945,19660,-1.11764705882353,0.2,Double Bid,,0.0700120918892045,EMA-V Calls w hedge,EMA-VWAP,0.1,1.8,2026-03-03,09:58:01,2026-03-03,13:33:34,16314,0,4,SPX,,,,
IB:U***1614,3/3/2026,9:58 AM,4:00 PM,PutSpread,ShortREL,1,1.3,0,2.6,130,1,3.1909,126.8091,Expired,6605,6505,,,9870,1,0,Double Bid,-0.047663849031777,,EMA-V Calls w hedge,EMA-VWAP,0.5,1.8,2026-03-03,09:58:01,2026-03-03,16:00:07,16315,0,2,SPX,,,,
IB:U***1614,3/3/2026,10:02 AM,11:47 AM,CallSpread,ShortREL,1,1.75,-3.55,3.5,350,2,8.9636,-368.9636,Stopped,,,6840,6940,19650,-1.02857142857143,0.10,Double Bid,,0.0823748090253782,ema-t CCS,EMA-T,0.1,1.85,2026-03-03,10:02:04,2026-03-03,11:47:11,16317,0,4,SPX,,,,
IB:U***1614,3/3/2026,10:04 AM,1:26 PM,CallSpread,ShortREL,2,2.85,-8.65,8.5,285,1,6.3818,-586.3818,Stopped,,,6825,6925,9715,-2.03508771929825,0.20,Double Bid,,0.0922047532941385,EH Call Spread- 2x Stop - $3 Target,Early Hour,0.15,3,2026-03-03,10:04:01,2026-03-03,13:26:49,16318,0,2,SPX,,,,
IB:U***1614,3/3/2026,10:04 AM,4:00 PM,PutSpread,ShortREL,2,2.4,0,7.2,240,1,3.3909,236.6091,Expired,6640,6540,,,9760,1,0,Double Bid,-0.0947296086979387,,EH Put Spread - 2x Stop - $3 Target,Early Hour,0.73,3.13,2026-03-03,10:04:03,2026-03-03,16:00:11,16319,0,2,SPX,,,,
IB:U***1614,3/3/2026,10:08 AM,11:46 AM,CallSpread,ShortREL,1,1.75,-3.65,3.5,350,2,8.7636,-388.7636,Stopped,,,6835,6935,19650,-1.08571428571429,0.20,Double Bid,,0.0762688685232994,ema-t CCS,EMA-T,0.1,1.85,2026-03-03,10:08:03,2026-03-03,11:46:58,16321,0,4,SPX,,,,
IB:U***1614,3/3/2026,10:11 AM,11:45 AM,CallSpread,ShortREL,1,1.65,-3.35,3.3,330,2,8.7636,-348.7636,Stopped,,,6835,6935,19670,-1.03030303030303,0.10,Double Bid,,0.0713492712815905,ema-t CCS,EMA-T,0.1,1.75,2026-03-03,10:11:03,2026-03-03,11:45:47,16323,0,4,SPX,,,,
IB:U***1614,3/3/2026,10:25 AM,11:06 AM,CallSpread,ShortREL,1,1.64,-3.1,3.2,328,2,8.7636,-300.7636,Stopped,,,6815,6915,19672,-0.890243902439024,0.1,Double Bid,,0.0689902262742577,EMA-V Calls w hedge,EMA-VWAP,0.12,1.76,2026-03-03,10:25:02,2026-03-03,11:06:09,16325,0,4,SPX,,,,
IB:U***1614,3/3/2026,10:25 AM,4:00 PM,PutSpread,ShortREL,1,1.27,0,2.5,127,1,3.1909,123.8091,Expired,6595,6495,,,9873,1,0,Double Bid,-0.0519167789014857,,EMA-V Calls w hedge,EMA-VWAP,0.52,1.79,2026-03-03,10:25:02,2026-03-03,16:00:15,16326,0,2,SPX,,,,
IB:U***1614,3/3/2026,10:52 AM,11:05 AM,CallSpread,ShortREL,1,1.49,-2.75,2.95,298,2,8.7636,-260.7636,Stopped,,,6815,6915,19702,-0.845637583892618,0.00,Double Bid,,0.0694579039497142,EMA-V Calls w hedge,EMA-VWAP,0.21,1.7,2026-03-03,10:52:01,2026-03-03,11:05:53,16329,0,4,SPX,,,,
IB:U***1614,3/3/2026,10:52 AM,4:00 PM,PutSpread,ShortREL,1,1.32,0,2.6,132,1,3.1909,128.8091,Expired,6620,6520,,,9868,1,0,Double Bid,-0.0614183930856104,,EMA-V Calls w hedge,EMA-VWAP,0.33,1.65,2026-03-03,10:52:01,2026-03-03,16:00:19,16330,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:09 AM,4:00 PM,PutSpread,ShortREL,1,1.7,0,3.4,340,2,4.3818,335.6182,Expired,6680,6580,,,19660,1,0,Double Bid,-0.0857707745311532,,ema-t PCS,EMA-T,0.2,1.9,2026-03-03,11:09:02,2026-03-03,16:00:23,16331,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:10 AM,11:43 AM,CallSpread,ShortREL,1,1.46,-2.95,2.9,146,1,6.5818,-155.5818,Stopped,,,6830,6930,9854,-1.02054794520548,0.10,Double Bid,,0.0725832861928311,EMA-V Puts w Hedge,EMA-VWAP,0.14,1.6,2026-03-03,11:10:04,2026-03-03,11:43:48,16333,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:10 AM,4:00 PM,PutSpread,ShortREL,1,1.87,0,3.7,374,2,4.3818,369.6182,Expired,6680,6580,,,19626,1,0,Double Bid,-0.0855756318614711,,EMA-V Puts w Hedge,EMA-VWAP,0.18,2.05,2026-03-03,11:10:04,2026-03-03,16:00:29,16334,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:19 AM,11:45 AM,CallSpread,ShortREL,1,1.61,-3.35,3.2,161,1,6.3818,-180.3818,Stopped,,,6835,6935,9839,-1.08074534161491,0.20,Double Bid,,0.0743465935571221,EMA-V Puts w Hedge,EMA-VWAP,0.14,1.75,2026-03-03,11:19:01,2026-03-03,11:45:45,16336,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:19 AM,4:00 PM,PutSpread,ShortREL,1,1.67,0,3.3,334,2,4.3818,329.6182,Expired,6690,6590,,,19666,1,0,Double Bid,-0.0766993993405248,,EMA-V Puts w Hedge,EMA-VWAP,0.23,1.9,2026-03-03,11:19:01,2026-03-03,16:00:36,16337,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:28 AM,11:47 AM,CallSpread,ShortREL,1,1.76,-3.75,3.5,176,1,6.4818,-205.4818,Stopped,,,6835,6935,9824,-1.13068181818182,0.30,Double Bid,,0.092714883269637,EMA-V Puts w Hedge,EMA-VWAP,0.09,1.85,2026-03-03,11:28:01,2026-03-03,11:47:02,16338,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:28 AM,4:00 PM,PutSpread,ShortREL,1,1.92,0,3.8,384,2,4.3818,379.6182,Expired,6700,6600,,,19616,1,0,Double Bid,-0.0820757397657467,,EMA-V Puts w Hedge,EMA-VWAP,0.28,2.2,2026-03-03,11:28:01,2026-03-03,16:00:40,16339,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:36 AM,4:00 PM,PutSpread,ShortREL,1,1.95,0,3.9,390,2,4.3818,385.6182,Expired,6700,6600,,,19610,1,0,Double Bid,-0.116897520875867,,ema-t PCS,EMA-T,0.3,2.25,2026-03-03,11:36:01,2026-03-03,16:00:47,16341,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:37 AM,11:47 AM,CallSpread,ShortREL,1,1.82,-3.75,3.6,182,1,6.4818,-199.4818,Stopped,,,6835,6935,9818,-1.06043956043956,0.20,Double Bid,,0.0853949734474669,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.9,2026-03-03,11:37:01,2026-03-03,11:47:01,16343,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:37 AM,4:00 PM,PutSpread,ShortREL,1,1.74,0,3.4,348,2,4.3818,343.6182,Expired,6700,6600,,,19652,1,0,Double Bid,-0.0881585183141729,,EMA-V Puts w Hedge,EMA-VWAP,0.27,2.01,2026-03-03,11:37:01,2026-03-03,16:00:57,16344,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:45 AM,4:01 PM,PutSpread,ShortREL,1,2.3,0,4.6,230,1,3.1909,226.8091,Expired,6715,6615,,,9770,1,0,Double Bid,-0.11606477901161,,Megatrend Bullish,Megatrend,0.32,2.62,2026-03-03,11:45:03,2026-03-03,16:01:02,16345,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:46 AM,1:38 PM,CallSpread,ShortREL,1,1.7,-3.55,3.4,170,1,4.83135,-189.83135,Stopped,,,6850,6935,8330,-1.08823529411765,0.20,Double Bid,,0.0549979067837208,EMA-V Puts w Hedge,EMA-VWAP,0,1.7,2026-03-03,11:46:03,2026-03-03,13:38:33,16347,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:46 AM,4:01 PM,PutSpread,ShortREL,1,1.55,0,3.1,310,2,4.3818,305.6182,Expired,6710,6610,,,19690,1,0,Double Bid,-0.100718254526449,,EMA-V Puts w Hedge,EMA-VWAP,0.25,1.8,2026-03-03,11:46:03,2026-03-03,16:01:11,16348,0,4,SPX,,,,
IB:U***1614,3/3/2026,11:55 AM,1:37 PM,CallSpread,ShortREL,1,1.51,-3.1,3,151,1,4.83135,-163.83135,Stopped,,,6850,6950,9849,-1.05298013245033,0.1,Double Bid,,0.0868249755357973,EMA-V Puts w Hedge,EMA-VWAP,0.04,1.55,2026-03-03,11:55:03,2026-03-03,13:37:45,16350,0,2,SPX,,,,
IB:U***1614,3/3/2026,11:55 AM,4:01 PM,PutSpread,ShortREL,1,1.62,0,3.2,324,2,4.3818,319.6182,Expired,6715,6615,,,19676,1,0,Double Bid,-0.0795854653606158,,EMA-V Puts w Hedge,EMA-VWAP,0.23,1.85,2026-03-03,11:55:03,2026-03-03,16:01:18,16351,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:00 PM,4:01 PM,PutSpread,ShortREL,1,2.25,0,4.5,225,1,3.1909,221.8091,Expired,6725,6625,,,9775,1,0,Double Bid,-0.100365607716254,,Megatrend Bullish,Megatrend,0.27,2.52,2026-03-03,12:00:08,2026-03-03,16:01:25,16353,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:04 PM,1:23 PM,CallSpread,ShortREL,1,1.72,-3.6,3.4,172,1,4.83135,-192.83135,Stopped,,,6840,6940,9828,-1.09302325581395,0.2,Double Bid,,0.0972437641473384,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.8,2026-03-03,12:04:01,2026-03-03,13:23:55,16354,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:04 PM,4:01 PM,PutSpread,ShortREL,1,1.74,0,3.4,348,2,4.3818,343.6182,Expired,6715,6615,,,19652,1,0,Double Bid,-0.0834389537021923,,EMA-V Puts w Hedge,EMA-VWAP,0.26,2,2026-03-03,12:04:01,2026-03-03,16:01:29,16355,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:13 PM,1:22 PM,CallSpread,ShortREL,1,1.69,-3.35,3.3,169,1,6.4818,-172.4818,Stopped,,,6835,6935,9831,-0.982248520710059,0.10,Double Bid,,0.0931640531279624,EMA-V Puts w Hedge,EMA-VWAP,0.07,1.76,2026-03-03,12:13:01,2026-03-03,13:22:15,16357,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:13 PM,4:01 PM,PutSpread,ShortREL,1,1.68,0,3.3,336,2,4.3818,331.6182,Expired,6715,6615,,,19664,1,0,Double Bid,-0.0900539520901073,,EMA-V Puts w Hedge,EMA-VWAP,0.27,1.95,2026-03-03,12:13:01,2026-03-03,16:01:35,16358,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:22 PM,1:22 PM,CallSpread,ShortREL,1,1.84,-3.65,3.6,184,1,6.5818,-187.5818,Stopped,,,6835,6935,9816,-0.983695652173913,0.10,Double Bid,,0.119624868697949,EMA-V Puts w Hedge,EMA-VWAP,0.07,1.91,2026-03-03,12:22:01,2026-03-03,13:22:20,16359,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:22 PM,4:01 PM,PutSpread,ShortREL,1,1.68,0,3.3,336,2,4.7818,331.2182,Expired,6725,6625,,,19664,1,0,Double Bid,-0.0840120437307704,,EMA-V Puts w Hedge,EMA-VWAP,0.22,1.9,2026-03-03,12:22:01,2026-03-03,16:01:39,16360,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:31 PM,1:23 PM,CallSpread,ShortREL,1,1.72,-3.6,3.4,172,1,4.83135,-192.83135,Stopped,,,6840,6940,9828,-1.09302325581395,0.2,Double Bid,,0.116945802203978,EMA-V Puts w Hedge,EMA-VWAP,0.08,1.8,2026-03-03,12:31:01,2026-03-03,13:23:56,16361,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:31 PM,12:34 PM,PutSpread,ShortREL,1,1.69,-3.15,3.3,338,2,9.1636,-301.1636,Stopped,6730,6630,,,19662,-0.863905325443787,0.10,Double Bid,-0.0836830878036858,,EMA-V Puts w Hedge,EMA-VWAP,0.22,1.91,2026-03-03,12:31:01,2026-03-03,12:34:29,16362,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:48 PM,4:01 PM,PutSpread,ShortREL,2,2.5,0,7.5,250,1,3.1909,246.8091,Expired,6745,6645,,,9750,1,0,Double Bid,-0.13671064959235,,EH Put Spread - 2x Stop - $3 Target,Early Hour,0.25,2.75,2026-03-03,12:48:00,2026-03-03,16:01:43,16364,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:49 PM,1:24 PM,CallSpread,ShortREL,1,1.74,-3.5,3.4,174,1,4.93135,-180.93135,Stopped,,,6840,6940,9826,-1.01149425287356,0.1,Double Bid,,0.0947232633784951,EMA-V Puts w Hedge,EMA-VWAP,0.06,1.8,2026-03-03,12:49:01,2026-03-03,13:24:00,16365,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:49 PM,4:01 PM,PutSpread,ShortREL,1,1.53,0,3,306,2,4.3818,301.6182,Expired,6735,6635,,,19694,1,0,Double Bid,-0.0991390861853363,,EMA-V Puts w Hedge,EMA-VWAP,0.22,1.75,2026-03-03,12:49:01,2026-03-03,16:01:46,16366,0,4,SPX,,,,
IB:U***1614,3/3/2026,12:58 PM,1:02 PM,CallSpread,ShortREL,1,1.46,-2.9,2.9,146,1,6.5818,-150.5818,Stopped,,,6835,6935,9854,-0.986301369863014,0.05,Double Bid,,0.0968851181089624,EMA-V Puts w Hedge,EMA-VWAP,0.09,1.55,2026-03-03,12:58:01,2026-03-03,13:02:14,16368,0,2,SPX,,,,
IB:U***1614,3/3/2026,12:58 PM,4:01 PM,PutSpread,ShortREL,1,1.67,0,3.3,334,2,4.7818,329.2182,Expired,6735,6635,,,19666,1,0,Double Bid,-0.115506910321543,,EMA-V Puts w Hedge,EMA-VWAP,0.18,1.85,2026-03-03,12:58:01,2026-03-03,16:01:53,16369,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:07 PM,1:22 PM,CallSpread,ShortREL,1,1.68,-3.4,3.3,168,1,4.93135,-176.93135,Stopped,,,6840,6940,9832,-1.02380952380952,0.1,Double Bid,,0.0972561904421003,EMA-V Puts w Hedge,EMA-VWAP,0.07,1.75,2026-03-03,13:07:01,2026-03-03,13:22:36,16370,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:07 PM,4:01 PM,PutSpread,ShortREL,1,1.61,0,3.2,322,2,4.3818,317.6182,Expired,6745,6645,,,19678,1,0,Double Bid,-0.103687840668827,,EMA-V Puts w Hedge,EMA-VWAP,0.19,1.8,2026-03-03,13:07:01,2026-03-03,16:01:56,16371,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:11 PM,4:02 PM,PutSpread,ShortREL,1,2.5,0,5,250,1,3.3909,246.6091,Expired,6760,6660,,,9750,1,0,Double Bid,-0.142996400865417,,Megatrend Bullish,Megatrend,0.22,2.72,2026-03-03,13:11:07,2026-03-03,16:02:03,16373,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:16 PM,1:22 PM,CallSpread,ShortREL,1,1.8,-3.65,3.6,180,1,6.3818,-191.3818,Stopped,,,6835,6935,9820,-1.02777777777778,0.10,Double Bid,,0.0903936044490971,EMA-V Puts w Hedge,EMA-VWAP,0.05,1.85,2026-03-03,13:16:01,2026-03-03,13:22:22,16375,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:16 PM,4:02 PM,PutSpread,ShortREL,1,1.5,0,3,300,2,4.3818,295.6182,Expired,6750,6650,,,19700,1,0,Double Bid,-0.141292937942212,,EMA-V Puts w Hedge,EMA-VWAP,0.15,1.65,2026-03-03,13:16:01,2026-03-03,16:02:10,16376,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:25 PM,1:38 PM,CallSpread,ShortREL,1,1.84,-3.65,3.6,184,1,4.83135,-185.83135,Stopped,,,6850,6940,8816,-0.983695652173913,0.10,Double Bid,,0.107566322116933,EMA-V Puts w Hedge,EMA-VWAP,0,1.84,2026-03-03,13:25:01,2026-03-03,13:38:46,16377,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:25 PM,4:02 PM,PutSpread,ShortREL,1,1.93,0,3.8,386,2,4.3818,381.6182,Expired,6770,6670,,,19614,1,0,Double Bid,-0.122533602576967,,EMA-V Puts w Hedge,EMA-VWAP,0.15,2.08,2026-03-03,13:25:01,2026-03-03,16:02:13,16378,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:26 PM,4:02 PM,PutSpread,ShortREL,1,2.5,0,5,250,1,3.1909,246.8091,Expired,6775,6675,,,9750,1,0,Double Bid,-0.139153643581491,,Megatrend Bullish,Megatrend,0.17,2.67,2026-03-03,13:26:01,2026-03-03,16:02:17,16379,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:33 PM,4:02 PM,PutSpread,ShortREL,1,1.7,0,3.4,340,2,4.3818,335.6182,Expired,6775,6675,,,19660,1,0,Double Bid,-0.127484487414625,,ema-t PCS,EMA-T,0.15,1.85,2026-03-03,13:33:01,2026-03-03,16:02:27,16382,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:34 PM,1:41 PM,CallSpread,ShortREL,1,1.76,-3.65,3.5,176,1,4.93135,-193.93135,Stopped,,,6855,6940,8324,-1.07386363636364,0.20,Double Bid,,0.100769173345404,EMA-V Puts w Hedge,EMA-VWAP,0,1.76,2026-03-03,13:34:02,2026-03-03,13:41:51,16385,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:34 PM,4:02 PM,PutSpread,ShortREL,1,1.67,0,3.3,334,2,4.3818,329.6182,Expired,6775,6675,,,19666,1,0,Double Bid,-0.109180731621934,,EMA-V Puts w Hedge,EMA-VWAP,0.15,1.82,2026-03-03,13:34:02,2026-03-03,16:02:31,16386,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:35 PM,4:02 PM,PutSpread,ShortREL,1,1.7,0,3.4,340,2,4.7818,335.2182,Expired,6775,6675,,,19660,1,0,Double Bid,-0.1083816541671,,ema-t PCS,EMA-T,0.17,1.87,2026-03-03,13:35:02,2026-03-03,16:02:34,16387,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:43 PM,4:02 PM,CallSpread,ShortREL,1,1.85,0,3.7,185,1,1.64045,183.35955,Expired,,,6865,6940,7315,1,0,Double Bid,,0.125787355142934,EMA-V Puts w Hedge,EMA-VWAP,0,1.85,2026-03-03,13:43:01,2026-03-03,16:02:38,16392,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:43 PM,4:02 PM,PutSpread,ShortREL,1,1.925,0,3.8,385,2,4.3818,380.6182,Expired,6785,6685,,,19615.0,1,0,Double Bid,-0.109965978798089,,EMA-V Puts w Hedge,EMA-VWAP,0.225,2.15,2026-03-03,13:43:01,2026-03-03,16:02:42,16393,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:48 PM,4:02 PM,PutSpread,ShortREL,1,1.95,0,3.9,195,1,3.3909,191.6091,Expired,6785,6685,,,9805,1,0,Double Bid,-0.142524864272812,,Megatrend Bullish,Megatrend,0.17,2.12,2026-03-03,13:48:01,2026-03-03,16:02:46,16394,0,2,SPX,,,,
IB:U***1614,3/3/2026,1:50 PM,2:11 PM,PutSpread,ShortREL,1,1.35,-2.6,2.7,270,2,8.7636,-258.7636,Stopped,6785,6685,,,19730,-0.925925925925926,0.1,Double Bid,-0.141171601232393,,ema-t PCS,EMA-T,0.15,1.5,2026-03-03,13:50:04,2026-03-03,14:11:10,16398,0,4,SPX,,,,
IB:U***1614,3/3/2026,1:52 PM,4:02 PM,CallSpread,ShortREL,1,1.8,0,3.6,180,1,1.64045,178.35955,Expired,,,6865,6940,7320,1,0,Double Bid,,0.107689796912883,EMA-V Puts w Hedge,EMA-VWAP,0,1.8,2026-03-03,13:52:01,2026-03-03,16:02:49,16400,0,2,SPX,,,,
